,ret,up_days,std,maxdn,category
19961227,0.2749884565795379,1.00880081060151,0.23557157655527017,0.48055962175193656,0
19961230,0.2736731401564186,1.2117489074242196,0.23628743189158735,0.48055962175193656,0
19961231,0.22098497376140416,1.00880081060151,0.23981444630456886,0.48055962175193656,0
19970102,0.23395512209928981,1.00880081060151,0.23966855044874014,0.48055962175193656,0
19970103,0.11210887846070393,1.00880081060151,0.2409919833875256,0.48055962175193656,0
19970106,0.009495790911336618,0.8058527137787992,0.242098500445825,0.48055962175193656,0
19970107,0.17338207026328392,0.8058527137787992,0.29559120452029103,0.48055962175193656,0
19970108,0.04425556890278665,0.6029046169560883,0.3011108104693331,0.48055962175193656,0
19970109,0.12109494962519106,0.6029046169560883,0.3009789518004242,0.48055962175193656,0
19970110,0.28384547627865697,0.8058527137787992,0.30280979208474706,0.48055962175193656,0
19970113,0.23026431838768263,0.8058527137787992,0.2950674166567167,0.48055962175193656,0
19970114,0.2170849900559669,0.6029046169560883,0.29878087351494276,0.48055962175193656,0
19970115,0.11684627783458511,0.8058527137787992,0.29599996975585885,0.48055962175193656,0
19970116,0.19507969412045667,0.8058527137787992,0.2830794985956321,0.48055962175193656,0
19970117,0.23267207582508456,1.00880081060151,0.28073178965136736,0.48055962175193656,0
19970120,0.17168425661613523,1.2117489074242196,0.28033771338872254,0.48055962175193656,0
19970121,-0.0356742836096357,1.2117489074242196,0.2768380809472402,0.48055962175193656,0
19970122,0.20878787547137814,1.2117489074242196,0.23298025723115293,0.48055962175193656,0
19970123,0.2975752666518002,1.4146970042469316,0.229945774211572,0.48055962175193656,0
19970124,0.38793743025790733,1.2117489074242196,0.22902854350324603,0.48055962175193656,0
19970127,0.3471459561695081,1.2117489074242196,0.21552166594515668,0.48055962175193656,0
19970128,0.4237982644600126,1.2117489074242196,0.21545170581025994,0.48055962175193656,0
19970129,0.5699387096187689,1.4146970042469316,0.22470569258503414,0.48055962175193656,0
19970130,0.5686526774768786,1.6176451010696413,0.22194892827256174,0.48055962175193656,0
19970131,0.578239039393641,1.6176451010696413,0.2240103157326704,0.48055962175193656,0
19970217,0.499332845256531,1.4146970042469316,0.22280664091950225,0.48055962175193656,0
19970218,0.2024259766480938,1.2117489074242196,0.32159904168682346,0.48055962175193656,0
19970219,0.3897493356404889,1.2117489074242196,0.3774359779973538,0.48055962175193656,0
19970220,0.252525708909209,1.00880081060151,0.3745621045269698,0.48055962175193656,0
19970221,0.14076182772960158,1.00880081060151,0.35922956896757885,0.48055962175193656,0
19970224,-0.019234858061889855,0.8058527137787992,0.3424325676923972,0.48055962175193656,0
19970225,0.12451755165558125,0.8058527137787992,0.3325733161981558,0.48055962175193656,0
19970226,0.16065608519027869,1.00880081060151,0.3312576779692744,0.48055962175193656,0
19970227,0.32116226258361263,1.00880081060151,0.3328147448122751,0.48055962175193656,0
19970228,0.27447310769101446,1.00880081060151,0.2899666698526113,0.48055962175193656,0
19970303,0.3006386403301762,1.00880081060151,0.2898908399566791,0.48055962175193656,0
19970304,0.3022688699320201,0.8058527137787992,0.29120038933150305,0.48055962175193656,0
19970305,0.3348542945223303,0.8058527137787992,0.29042673289134496,0.48055962175193656,0
19970306,0.3493188784087686,1.00880081060151,0.2868458800502231,0.48055962175193656,0
19970307,0.3283421375031525,1.2117489074242196,0.2868454147851819,0.48055962175193656,0
19970310,0.37268921028884555,1.2117489074242196,0.2882544336911734,0.48055962175193656,0
19970311,0.34515933231927726,1.2117489074242196,0.28943591886710907,0.48055962175193656,0
19970312,0.4058651445245457,1.2117489074242196,0.29036001089916014,-1.353740402851711,0
19970313,0.3160070423369394,1.00880081060151,0.29120907963284737,-1.2917250757428098,0
19970314,0.36063184680545324,1.00880081060151,0.29266817383709265,-1.353740402851711,0
19970317,0.5428017866149493,1.00880081060151,0.38140340148375246,-1.353740402851711,0
19970318,0.6386981045321934,1.00880081060151,0.36867890495202316,-1.353740402851711,0
19970319,0.6801570527967673,1.2117489074242196,0.37655419914094573,-1.353740402851711,0
19970320,0.6421504026984439,1.00880081060151,0.3741896172613569,-1.244340125099742,0
19970321,0.9542438164326591,1.2117489074242196,0.40292571944182964,-1.353740402851711,0
19970324,1.4517444458569229,1.4146970042469316,0.4461234311873158,-1.353740402851711,0
19970325,1.7382810555228683,1.6176451010696413,0.2907513570514254,-1.353740402851711,0
19970326,1.577231810580026,1.820593197892352,0.1110819136168971,-1.353740402851711,0
19970327,1.5635576468249457,1.6176451010696413,0.03406754381190547,-1.168998790758661,0
19970328,1.5671195133777431,1.820593197892352,0.02547532260814669,-1.168998790758661,0
19970331,1.5263042371173077,1.820593197892352,0.028249761743824382,-1.113852040880139,0
19970401,1.617374226526518,1.820593197892352,0.028225754210430488,-1.113852040880139,0
19970402,1.5298180514286661,1.820593197892352,0.0014785229092235752,-1.0807639909530253,0
19970403,1.5907307176122647,1.820593197892352,-0.0003714382764816561,-1.0807639909530253,0
19970404,1.6356365635333823,2.023541294715062,0.008573167373109723,-1.353740402851711,0
19970407,1.6503727583678953,2.023541294715062,0.009224637942660615,-1.353740402851711,0
19970408,1.6054352474100462,1.820593197892352,0.046227261270894895,-1.0352525051332515,0
19970409,1.6326152565132952,2.023541294715062,0.03511494400415009,-1.0352525051332515,0
19970410,1.6201122685498988,2.023541294715062,0.04362995378187281,-0.9799777460250891,0
19970411,1.6600352157942182,2.023541294715062,0.04045586996498085,-0.9378636438474415,0
19970414,1.4882419656288775,2.023541294715062,0.03092877565352501,-0.8378426511755289,0
19970415,1.5970661418790262,2.023541294715062,-0.01531530306609582,-0.8378426511755289,0
19970416,1.5747155671024025,2.023541294715062,-0.03558785976593704,-0.8378426511755289,0
19970417,1.61843055038635,2.023541294715062,-0.02043064842636205,-0.8378426511755289,0
19970418,1.6235131983377735,1.820593197892352,-0.020330958045288724,-0.8378426511755289,0
19970421,1.7994774121415587,2.023541294715062,0.025079960669726162,-1.353740402851711,0
19970422,1.7832678655121643,2.023541294715062,0.014305188369129036,-1.3287647767411321,0
19970423,1.8355815037177436,2.023541294715062,0.022478998176498167,-1.353740402851711,0
19970424,1.8431935163558844,2.023541294715062,0.022388596739740158,-1.353740402851711,0
19970425,1.846724650310991,2.023541294715062,0.022263330360406314,-1.353740402851711,0
19970428,1.9833319529917075,2.023541294715062,0.09723884240722747,-1.353740402851711,0
19970429,1.940212799909211,2.023541294715062,0.09803077582300619,-1.353740402851711,0
19970430,1.9248324301654987,2.023541294715062,0.09717995723964605,-1.353740402851711,0
19970505,2.090618093213048,2.023541294715062,0.170778497523359,-1.353740402851711,0
19970506,2.234005194839642,2.2264893915377737,0.24082536508494026,-1.353740402851711,0
19970507,2.3481135962356317,2.4294374883604832,0.30583792981533464,-1.353740402851711,0
19970508,2.1850221128319305,2.2264893915377737,0.4279634302969155,-0.7183686465826018,0
19970509,2.2386487192939923,2.2264893915377737,0.4340607382825431,-0.7183686465826018,0
19970512,2.19545848120533,2.023541294715062,0.4420716721580453,-0.7183686465826018,0
19970513,2.1592786905317993,1.820593197892352,0.4610685473258936,-0.7183686465826018,0
19970514,2.1747113304621126,1.820593197892352,0.5506787974167727,-0.19895223583260574,0
19970515,2.0476693353148,1.820593197892352,0.4391698461619687,-0.13859191898703976,0
19970516,1.8739517617565897,1.6176451010696413,0.5606966647454089,0.5142525605794699,0
19970519,1.853375088181263,1.6176451010696413,0.5612493105528451,0.5412558602209071,0
19970520,2.026401210724712,1.6176451010696413,0.6247547834902367,0.5412558602209071,0
19970521,1.9521229202447008,1.6176451010696413,0.6311667558207847,0.5412558602209071,0
19970522,1.7852860070560312,1.4146970042469316,0.7242873690900054,0.5936740301131085,0
19970523,1.92260794941202,1.4146970042469316,0.7490039525070848,0.5936740301131085,0
19970526,1.874447614450053,1.4146970042469316,0.7615725657869015,0.5936740301131085,0
19970527,1.8246015082058187,1.4146970042469316,0.7673964612731219,0.5936740301131085,0
19970528,1.7854190028315347,1.2117489074242196,0.7831610252506523,0.7064525168508754,0
19970529,1.6369387706875245,1.2117489074242196,0.8617152969165499,1.1639201813646343,0
19970530,1.6692893531280888,1.4146970042469316,0.8603607937786824,1.1639201813646343,0
19970602,1.7296918729515816,1.4146970042469316,0.8654890399952212,1.1639201813646343,0
19970603,1.6987205762198159,1.2117489074242196,0.866082522547407,1.1639201813646343,0
19970604,1.6792068656752104,1.2117489074242196,0.8662905223012916,1.1639201813646343,0
19970605,1.666572756893314,1.2117489074242196,0.8665743100340044,1.1639201813646343,0
19970606,1.5435327660479077,1.00880081060151,0.9179504988435239,1.1686854695366518,0
19970609,1.4548783480605667,1.00880081060151,0.9217250671814669,1.2655796623676918,0
19970610,1.1867894019497787,0.8058527137787992,0.9262374100766027,1.3720044315427673,0
19970611,1.1788380286121485,0.8058527137787992,0.8653903393933225,1.3720044315427673,0
19970612,0.9909375306361247,0.6029046169560883,0.8789890196294993,1.5117862179219717,0
19970620,1.2687655404408305,0.6029046169560883,0.9341967571721537,1.5117862179219717,0
19970623,1.311896582294285,0.8058527137787992,0.9659902000435664,1.5117862179219717,0
19970624,1.1906383068519655,0.8058527137787992,0.9593967218569234,1.5117862179219717,0
19970625,1.0981907200114622,0.6029046169560883,0.898046746571404,1.5117862179219717,0
19970626,1.0669050269139395,0.6029046169560883,0.8911433705310658,1.5117862179219717,0
19970627,1.098398661560946,0.3999565201333775,0.8923050618634888,1.5117862179219717,0
19970702,0.9813204578653829,0.3999565201333775,0.9055549330034187,1.5117862179219717,1
19970703,0.9021729691990613,0.1970084233106667,0.9201462714465024,1.5117862179219717,1
19970704,0.8701822158533212,0.1970084233106667,0.919742410533751,1.5117862179219717,1
19970707,0.6266261973960149,-0.005939673512044106,1.003560069992608,1.5117862179219717,1
19970708,0.6855965835493589,0.1970084233106667,1.019763300128724,1.5117862179219717,1
19970709,0.6614885131097733,0.1970084233106667,1.019237783974522,1.5117862179219717,1
19970710,0.5238858605259297,-0.005939673512044106,1.0169963983947976,1.5117862179219717,1
19970711,0.7678996511895593,-0.005939673512044106,1.0261890749935836,1.5117862179219717,1
19970714,0.7805835643278455,0.1970084233106667,1.0113952452105532,1.5117862179219717,1
19970715,0.8059568974443185,-0.005939673512044106,1.0118900178547081,1.5117862179219717,1
19970716,0.9088902442549079,0.1970084233106667,1.0148237902475792,1.5117862179219717,1
19970717,1.0417031029622539,0.3999565201333775,1.022576162448509,1.5117862179219717,0
19970718,1.0052183152684278,0.6029046169560883,1.0201404608729567,1.5117862179219717,0
19970721,0.9882105534427539,0.3999565201333775,1.0204298231021558,1.5117862179219717,1
19970723,0.8928845104712928,0.6029046169560883,1.0196357510924954,1.5117862179219717,0
19970724,0.7413292670583541,0.3999565201333775,1.0378553725766047,1.5117862179219717,1
19970725,0.5272691901915949,0.3999565201333775,1.0376879409461188,1.5117862179219717,1
19970728,0.41458479573482104,0.1970084233106667,1.0147797124546851,1.5117862179219717,1
19970729,0.3582876119001652,0.3999565201333775,1.0172991566957728,1.5117862179219717,1
19970730,0.38794022881866325,0.3999565201333775,1.0098482478276884,1.5117862179219717,1
19970731,0.3613482149663088,0.1970084233106667,1.0093672385710186,1.5117862179219717,1
19970801,0.015462130714777008,-0.005939673512044106,1.0099762725923747,1.5117862179219717,1
19970804,-0.061674053640732536,-0.20888777033475378,0.9493002657153923,1.5117862179219717,1
19970805,-0.12875747731020626,-0.20888777033475378,0.9501234079200419,1.5117862179219717,1
19970806,-0.5639165723943996,-0.4118358671574646,0.9438337100359623,1.5117862179219717,1
19970807,-0.9970910458249204,-0.6147839639801754,0.8672769987186705,1.5117862179219717,1
19970808,-1.3933017732833899,-0.6147839639801754,0.7887709648179231,1.5117862179219717,1
19970811,-1.1103367951892102,-0.8177320608028862,0.7061282039087757,1.3071055516405967,1
19970812,-1.5771629423493827,-0.8177320608028862,0.659734672460799,1.3071055516405967,1
19970813,-1.6403288366683202,-1.0206801576255964,0.63808714375441,1.261682349651051,1
19970814,-1.3502151151762647,-0.8177320608028862,0.6499203845079793,1.1152017606040623,1
19970815,-1.0779210796521657,-0.8177320608028862,0.647868294459941,0.6837379384083727,1
19970818,-1.093145786802862,-0.8177320608028862,0.5931257630008487,0.6686132407116123,1
19970819,-0.4982301486669245,-0.6147839639801754,0.6045146432439716,0.5866821287234298,1
19970820,-0.3146310289736354,-0.4118358671574646,0.5087645417025692,0.5866821287234298,1
19970821,-0.8589335766939932,-0.4118358671574646,0.5183410828783465,0.5866821287234298,1
19970822,-0.7843169267047765,-0.6147839639801754,0.4221504384229826,0.475719516257902,1
19970825,-2.0296037289439193,-0.6147839639801754,1.6371434354410719,1.9103660660752437,2
19970826,-2.474303412949651,-0.6147839639801754,1.596640170551092,1.9620825610125388,2
19970827,-2.3477329349781675,-0.8177320608028862,1.5621536581450362,1.9170730831747964,2
19970828,-2.1752570003406446,-0.6147839639801754,1.5616524989659144,1.9170730831747964,2
19970829,-2.0402049654372982,-0.6147839639801754,1.5611277348419055,1.9170730831747964,2
19970901,-1.5761919903642276,-0.4118358671574646,1.5587194174787773,1.9170730831747964,2
19970902,-1.6315154310048705,-0.20888777033475378,1.5192991305321721,1.9170730831747964,2
19970903,-1.6301381589216988,-0.20888777033475378,1.5268635878216932,1.9170730831747964,2
19970904,-1.6439177278552608,-0.4118358671574646,1.5151050657045837,1.9170730831747964,2
19970905,-1.6623404519398306,-0.4118358671574646,1.5149470580313174,1.9170730831747964,2
19970908,-1.7916052637940283,-0.6147839639801754,1.5143547684688192,1.9170730831747964,2
19970909,-1.4879175658779795,-0.8177320608028862,1.5106278666750117,1.9170730831747964,2
19970910,-1.3439905720764713,-0.6147839639801754,1.4867601810108018,1.9170730831747964,2
19970911,-1.2127189719222056,-0.4118358671574646,1.4870673111943775,1.9170730831747964,1
19970912,-1.3544507443317448,-0.4118358671574646,1.4873062453384898,1.9170730831747964,2
19970915,-1.316680920432074,-0.6147839639801754,1.48865041569401,1.9821234446122407,2
19970916,-1.8216599700319258,-0.6147839639801754,1.483696589353484,1.9861890922020808,2
19970917,-2.2966860254567,-0.8177320608028862,1.415260500244705,2.0309112156903244,2
19970918,-2.5938488508493,-1.0206801576255964,1.3703119477197545,2.047173806049685,2
19970919,-2.540815016569546,-1.0206801576255964,1.350805412232536,2.044887078889963,2
19970922,-2.980091907646906,-1.0206801576255964,1.3730419871022426,2.301157014676589,2
19970923,-3.254059662445521,-1.223628254448308,1.38347310592728,2.464108982766516,2
19970924,-2.551252084987182,-1.0206801576255964,1.4219237428647653,2.4078533451038187,2
19970925,-2.238941851600464,-0.8177320608028862,1.4185531042737576,2.4078533451038187,2
19970926,-2.1808127751049504,-0.6147839639801754,1.4145148027794332,2.4078533451038187,2
19970929,-1.643733721878745,-0.4118358671574646,1.4155575684330384,2.4078533451038187,2
19970930,-1.7957309108105484,-0.20888777033475378,1.3651774061978765,2.4078533451038187,2
19971006,-2.0049927676957537,-0.4118358671574646,1.3428572938856824,2.4078533451038187,2
